year,temp_anomaly_c,co2_ppm,ocean_ph,biodiversity_index,methane_ppb,ash_optical_depth,magnetosphere_strength,subsurface_habitat_fraction,seismic_intensity
5558.0208,nan,180.0,8.097,0.9226,0.0,0.0,1.0,0.986,0.001
5568.0208,nan,180.0,8.097,0.9268,0.0,0.0,1.0,0.986,0.001
5578.0208,nan,180.0,8.097,0.9299,0.0,0.0,1.0,0.986,0.001
5588.0208,nan,180.0,8.097,0.9323,0.0,0.0,1.0,0.986,0.001
5598.0208,nan,180.0,8.097,0.9341,0.0,0.0,1.0,0.986,0.001
5608.0208,nan,180.0,8.097,0.9354,0.0,0.0,1.0,0.986,0.001
5618.0208,nan,180.0,8.097,0.9364,0.0,0.0,1.0,0.986,0.001
5628.0208,nan,180.0,8.097,0.9371,0.0,0.0,1.0,0.986,0.001
5638.0208,nan,180.0,8.097,0.9377,0.0,0.0,1.0,0.986,0.001
5648.0208,nan,180.0,8.097,0.9381,0.0,0.0,1.0,0.986,0.001
5658.0208,nan,180.0,8.097,0.9384,0.0,0.0,1.0,0.986,0.001
5668.0208,nan,180.0,8.097,0.9387,0.0,0.0,1.0,0.986,0.001
5678.0208,nan,180.0,8.097,0.9388,0.0,0.0,1.0,0.986,0.001
5688.0208,nan,180.0,8.097,0.939,0.0,0.0,1.0,0.986,0.0009
5698.0208,nan,180.0,8.097,0.9391,0.0,0.0,1.0,0.986,0.0009
5708.0208,nan,180.0,8.097,0.9391,0.0,0.0,1.0,0.986,0.0009
5718.0208,nan,180.0,8.097,0.9392,0.0,0.0,1.0,0.986,0.0009
5728.0208,nan,180.0,8.097,0.9392,0.0,0.0,1.0,0.986,0.0009
5738.0208,nan,180.0,8.097,0.9393,0.0,0.0,1.0,0.986,0.0009
5748.0208,nan,180.0,8.097,0.9393,0.0,0.0,1.0,0.986,0.0009
5758.0208,nan,180.0,8.097,0.9393,0.0,0.0,1.0,0.986,0.0009
5768.0208,nan,180.0,8.097,0.9393,0.0,0.0,1.0,0.986,0.0009
5778.0208,nan,180.0,8.097,0.9393,0.0,0.0,1.0,0.986,0.0009
5788.0208,nan,180.0,8.097,0.9393,0.0,0.0,1.0,0.986,0.0009
5798.0208,nan,180.0,8.097,0.9393,0.0,0.0,1.0,0.986,0.0009
5808.0208,nan,180.0,8.097,0.9393,0.0,0.0,1.0,0.986,0.0009
5818.0208,nan,180.0,8.097,0.9393,0.0,0.0,1.0,0.986,0.0009
5828.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
5838.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
5848.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
5858.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
5868.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
5878.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
5888.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
5898.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
5908.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
5918.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
5928.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
5938.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
5948.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
5958.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
5968.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
5978.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
5988.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
5998.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6008.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6018.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6028.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6038.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6048.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6058.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6068.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6078.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6088.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6098.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6108.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6118.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6128.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6138.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6148.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6158.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6168.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6178.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6188.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6198.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6208.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6218.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6228.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6238.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6248.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6258.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6268.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6278.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6288.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6298.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6308.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6318.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0009
6328.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6338.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6348.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6358.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6368.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6378.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6388.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6398.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6408.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6418.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6428.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6438.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6448.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6458.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6468.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6478.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6488.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6498.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6508.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6518.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6528.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6538.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6548.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6558.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6568.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6578.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6588.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6598.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6608.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6618.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6628.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6638.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6648.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6658.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6668.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6678.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6688.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6698.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6708.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6718.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6728.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6738.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6748.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6758.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6768.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6778.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6788.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6798.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6808.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6818.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6828.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6838.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6848.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6858.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6868.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6878.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6888.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6898.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6908.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6918.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6928.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6938.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6948.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6958.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6968.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6978.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6988.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
6998.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
7008.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
7018.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
7028.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
7038.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
7048.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
7058.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
7068.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
7078.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
7088.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
7098.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
7108.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
7118.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0008
7128.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7138.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7148.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7158.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7168.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7178.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7188.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7198.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7208.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7218.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7228.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7238.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7248.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7258.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7268.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7278.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7288.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7298.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7308.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7318.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7328.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7338.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7348.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7358.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7368.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7378.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7388.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7398.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7408.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7418.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7428.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7438.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7448.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7458.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7468.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7478.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7488.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7498.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7508.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7518.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7528.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7538.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7548.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7558.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7568.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7578.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7588.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7598.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7608.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7618.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7628.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7638.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7648.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7658.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7668.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7678.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7688.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7698.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7708.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7718.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7728.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7738.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7748.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7758.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7768.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7778.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7788.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7798.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7808.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7818.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7828.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7838.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7848.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7858.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7868.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7878.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7888.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7898.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7908.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7918.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7928.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7938.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7948.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7958.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7968.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7978.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7988.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
7998.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
8008.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
8018.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
8028.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
8038.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
8048.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
8058.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
8068.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
8078.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
8088.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
8098.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
8108.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
8118.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
8128.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
8138.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
8148.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
8158.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0007
8168.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8178.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8188.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8198.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8208.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8218.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8228.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8238.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8248.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8258.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8268.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8278.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8288.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8298.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8308.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8318.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8328.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8338.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8348.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8358.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8368.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8378.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8388.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8398.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8408.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8418.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8428.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8438.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8448.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8458.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8468.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8478.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8488.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8498.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8508.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8518.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8528.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8538.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8548.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8558.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8568.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8578.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8588.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8598.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8608.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8618.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8628.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8638.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8648.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8658.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8668.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8678.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8688.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8698.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8708.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8718.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8728.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8738.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8748.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8758.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8768.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8778.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
8788.0208,nan,180.0,8.097,0.9394,0.0,0.0,1.0,0.986,0.0006
