year,temp_anomaly_c,co2_ppm,ocean_ph,biodiversity_index,methane_ppb,dust_optical_depth,magnetosphere_strength,subsurface_habitat_fraction,seismic_intensity
9.46,-25.9357,280.0,7.921,0.1454,106.1,13.0865,0.9829,0.9242,0.3602
9.47,-25.914,280.0,7.921,0.1456,105.9,13.0278,0.9829,0.9242,0.3599
9.48,-25.8922,280.0,7.921,0.1458,105.6,12.9693,0.9829,0.9242,0.3596
9.49,-25.8704,280.0,7.921,0.146,105.4,12.911,0.9829,0.9242,0.3594
9.5,-25.8485,280.0,7.921,0.1463,105.2,12.8531,0.9829,0.9242,0.3591
9.51,-25.8266,280.0,7.921,0.1465,105.0,12.7954,0.9829,0.9242,0.3588
9.52,-25.8046,280.0,7.921,0.1467,104.8,12.7379,0.9829,0.9242,0.3586
9.53,-25.7825,280.0,7.921,0.147,104.6,12.6807,0.9829,0.9242,0.3583
9.54,-25.7604,280.0,7.921,0.1472,104.4,12.6238,0.9829,0.9242,0.358
9.55,-25.7383,280.0,7.921,0.1474,104.2,12.5671,0.9829,0.9242,0.3578
9.56,-25.716,280.0,7.921,0.1477,104.0,12.5107,0.9829,0.9242,0.3575
9.57,-25.6938,280.0,7.921,0.1479,103.8,12.4545,0.9829,0.9242,0.3572
9.58,-25.6715,280.0,7.921,0.1481,103.6,12.3986,0.9829,0.9242,0.357
9.59,-25.6491,280.0,7.921,0.1483,103.3,12.3429,0.9829,0.9242,0.3567
9.6,-25.6267,280.0,7.921,0.1486,103.1,12.2875,0.9829,0.9242,0.3564
9.61,-25.6042,280.0,7.921,0.1488,102.9,12.2323,0.9829,0.9242,0.3562
9.62,-25.5817,280.0,7.921,0.149,102.7,12.1774,0.983,0.9242,0.3559
9.63,-25.5591,280.0,7.921,0.1493,102.5,12.1227,0.983,0.9242,0.3557
9.64,-25.5364,280.0,7.921,0.1495,102.3,12.0683,0.983,0.9242,0.3554
9.65,-25.5137,280.0,7.921,0.1497,102.1,12.0141,0.983,0.9242,0.3551
9.66,-25.491,280.0,7.921,0.1499,101.9,11.9602,0.983,0.9242,0.3549
9.67,-25.4682,280.0,7.921,0.1502,101.7,11.9065,0.983,0.9242,0.3546
9.68,-25.4454,280.0,7.921,0.1504,101.5,11.853,0.983,0.9242,0.3544
9.69,-25.4225,280.0,7.921,0.1506,101.3,11.7998,0.983,0.9242,0.3541
9.7,-25.3995,280.0,7.921,0.1509,101.1,11.7468,0.983,0.9242,0.3538
9.71,-25.3766,280.0,7.921,0.1511,100.9,11.6941,0.983,0.9242,0.3536
9.72,-25.3535,280.0,7.921,0.1513,100.7,11.6416,0.983,0.9242,0.3533
9.73,-25.3304,280.0,7.921,0.1515,100.5,11.5893,0.983,0.9242,0.3531
9.74,-25.3073,280.0,7.921,0.1518,100.3,11.5373,0.983,0.9242,0.3528
9.75,-25.2841,280.0,7.921,0.152,100.1,11.4855,0.983,0.9242,0.3525
9.76,-25.2609,280.0,7.921,0.1522,99.9,11.4339,0.983,0.9242,0.3523
9.77,-25.2376,280.0,7.921,0.1525,99.7,11.3826,0.983,0.9242,0.352
9.78,-25.2143,280.0,7.921,0.1527,99.5,11.3315,0.983,0.9242,0.3518
9.79,-25.1909,280.0,7.921,0.1529,99.3,11.2806,0.983,0.9242,0.3515
9.8,-25.1675,280.0,7.921,0.1531,99.1,11.2299,0.983,0.9242,0.3513
9.81,-25.144,280.0,7.921,0.1534,98.9,11.1795,0.983,0.9242,0.351
9.82,-25.1205,280.0,7.921,0.1536,98.7,11.1293,0.983,0.9242,0.3508
9.83,-25.0969,280.0,7.921,0.1538,98.5,11.0794,0.983,0.9242,0.3505
9.84,-25.0733,280.0,7.921,0.154,98.3,11.0296,0.983,0.9242,0.3502
9.85,-25.0496,280.0,7.921,0.1543,98.1,10.9801,0.983,0.9242,0.35
9.86,-25.0259,280.0,7.921,0.1545,97.9,10.9308,0.983,0.9242,0.3497
9.87,-25.0022,280.0,7.921,0.1547,97.7,10.8817,0.983,0.9242,0.3495
9.88,-24.9784,280.0,7.921,0.155,97.5,10.8329,0.983,0.9242,0.3492
9.89,-24.9546,280.0,7.921,0.1552,97.3,10.7842,0.983,0.9242,0.349
9.9,-24.9307,280.0,7.921,0.1554,97.1,10.7358,0.983,0.9242,0.3487
9.91,-24.9068,280.0,7.921,0.1556,96.9,10.6876,0.983,0.9242,0.3485
9.92,-24.8828,280.0,7.921,0.1559,96.7,10.6396,0.983,0.9242,0.3482
9.93,-24.8588,280.0,7.921,0.1561,96.6,10.5918,0.983,0.9242,0.348
9.94,-24.8347,280.0,7.921,0.1563,96.4,10.5443,0.983,0.9242,0.3477
9.95,-24.8107,280.0,7.921,0.1565,96.2,10.4969,0.983,0.9242,0.3475
9.96,-24.7865,280.0,7.921,0.1568,96.0,10.4498,0.983,0.9242,0.3472
9.97,-24.7623,280.0,7.921,0.157,95.8,10.4029,0.983,0.9242,0.347
9.98,-24.7381,280.0,7.921,0.1572,95.6,10.3562,0.983,0.9242,0.3467
9.99,-24.7139,280.0,7.921,0.1574,95.4,10.3097,0.983,0.9242,0.3465
10.0,-24.6896,280.0,7.921,0.1577,95.2,10.2634,0.983,0.9242,0.3462
10.01,-24.6603,280.0,7.921,0.1579,95.0,10.2081,0.983,0.9242,0.346
10.022,-24.6251,280.0,7.921,0.1583,94.7,10.1422,0.983,0.9242,0.3457
10.0364,-24.5826,280.0,7.921,0.1587,94.4,10.0636,0.983,0.9242,0.3453
10.0537,-24.5314,280.0,7.921,0.1591,94.2,9.9702,0.983,0.9242,0.3449
10.0744,-24.4696,280.0,7.921,0.1597,94.0,9.8591,0.983,0.9242,0.3444
10.0993,-24.3949,280.0,7.921,0.1604,93.7,9.7275,0.983,0.9242,0.3438
10.1292,-24.3045,280.0,7.921,0.1612,93.3,9.572,0.983,0.9242,0.343
10.165,-24.1949,280.0,7.921,0.1621,92.9,9.3885,0.983,0.9242,0.3422
10.208,-24.062,280.0,7.921,0.1633,92.5,9.173,0.9831,0.9242,0.3411
10.2596,-23.9004,280.0,7.921,0.1647,91.9,8.921,0.9831,0.9242,0.3399
10.3215,-23.7036,280.0,7.921,0.1663,91.2,8.6276,0.9831,0.9242,0.3384
10.3958,-23.4635,280.0,7.921,0.1683,90.4,8.2883,0.9831,0.9242,0.3366
10.485,-23.1699,280.0,7.921,0.1707,89.4,7.8987,0.9831,0.9242,0.3345
10.592,-22.8102,280.0,7.921,0.1736,88.3,7.4553,0.9831,0.9242,0.332
10.7204,-22.369,280.0,7.921,0.177,86.9,6.9559,0.9832,0.9242,0.3291
10.8744,-21.827,280.0,7.921,0.181,85.4,6.4006,0.9832,0.9242,0.3256
11.0593,-21.1609,280.0,7.921,0.1859,83.5,5.7925,0.9832,0.9242,0.3216
11.2812,-20.3429,280.0,7.921,0.1916,81.3,5.1385,0.9833,0.9242,0.3168
11.5474,-19.3405,280.0,7.921,0.1985,78.7,4.4504,0.9833,0.9242,0.3113
11.8669,-18.1181,280.0,7.921,0.2066,75.8,3.7452,0.9834,0.9242,0.3049
12.2503,-16.6396,280.0,7.921,0.2163,72.4,3.0448,0.9835,0.9242,0.2976
12.7103,-14.8754,280.0,7.921,0.2277,68.5,2.375,0.9836,0.9242,0.2891
13.2624,-12.8145,280.0,7.921,0.2408,64.1,1.7628,0.9837,0.9242,0.2796
13.9248,-10.4862,280.0,7.921,0.2516,59.2,1.2327,0.9838,0.9242,0.269
14.7198,-7.9903,280.0,7.921,0.2597,53.8,0.8024,0.984,0.9242,0.2571
15.6738,-5.9233,280.0,7.921,0.2648,48.7,0.5116,0.9841,0.9242,0.2441
16.6738,-4.3716,280.0,7.921,0.2677,44.1,0.3262,0.9843,0.9242,0.2318
17.6738,-3.2271,280.0,7.921,0.2693,39.9,0.208,0.9844,0.9242,0.2206
18.6738,-2.4018,280.0,7.921,0.27,36.1,0.1326,0.9846,0.9242,0.2104
19.6738,-1.8202,280.0,7.921,0.2701,32.6,0.0846,0.9847,0.9242,0.201
20.6738,-1.4189,280.0,7.921,0.2625,29.5,0.0539,0.9849,0.9242,0.1924
21.6738,-1.1474,280.0,7.921,0.2555,26.7,0.0344,0.985,0.9242,0.1844
22.6738,-0.967,280.0,7.921,0.2509,24.2,0.0219,0.9852,0.9242,0.1771
23.6738,-0.8492,280.0,7.921,0.248,21.9,0.014,0.9853,0.9242,0.1703
24.6738,-0.7738,280.0,7.921,0.2461,19.8,0.0089,0.9855,0.9242,0.1639
25.6738,-0.7265,280.0,7.921,0.2449,17.9,0.0057,0.9856,0.9242,0.158
26.6738,-0.6978,280.0,7.921,0.2442,16.2,0.0036,0.9858,0.9242,0.1525
27.6738,-0.6811,280.0,7.921,0.2438,14.7,0.0023,0.9859,0.9242,0.1474
28.6738,-0.6723,280.0,7.921,0.2436,13.3,0.0015,0.9861,0.9242,0.1425
29.6738,-0.6684,280.0,7.921,0.2435,12.0,0.0009,0.9862,0.9242,0.138
30.6738,-0.6677,280.0,7.921,0.2435,10.9,0.0006,0.9863,0.9242,0.1337
31.6738,-0.6689,280.0,7.921,0.2435,9.8,0.0004,0.9865,0.9242,0.1297
32.6738,-0.6713,280.0,7.921,0.2435,8.9,0.0002,0.9866,0.9242,0.1259
33.6738,-0.6743,280.0,7.921,0.2435,8.0,0.0002,0.9867,0.9242,0.1223
34.6738,-0.6777,280.0,7.921,0.2435,7.3,0.0001,0.9869,0.9242,0.1188
35.6738,-0.6812,280.0,7.921,0.2435,6.6,0.0001,0.987,0.9242,0.1156
36.6738,-0.6848,280.0,7.921,0.2435,6.0,0.0,0.9871,0.9242,0.1125
37.6738,-0.6883,280.0,7.921,0.2436,5.4,0.0,0.9873,0.9242,0.1096
38.6738,-0.6918,280.0,7.921,0.2436,4.9,0.0,0.9874,0.9242,0.1068
39.6738,-0.6951,280.0,7.921,0.2436,4.4,0.0,0.9875,0.9242,0.1042
40.6738,-0.6983,280.0,7.921,0.2436,4.0,0.0,0.9876,0.9242,0.1017
41.6738,-0.7014,280.0,7.921,0.2436,3.6,0.0,0.9878,0.9242,0.0992
42.6738,-0.7043,280.0,7.921,0.2437,3.3,0.0,0.9879,0.9242,0.0969
43.6738,-0.7071,280.0,7.921,0.2437,3.0,0.0,0.988,0.9242,0.0947
44.6738,-0.7098,280.0,7.921,0.2437,2.7,0.0,0.9881,0.9242,0.0926
45.6738,-0.7123,280.0,7.921,0.2438,2.4,0.0,0.9882,0.9242,0.0906
46.6738,-0.7147,280.0,7.921,0.2438,2.2,0.0,0.9884,0.9242,0.0886
47.6738,-0.717,280.0,7.921,0.2438,2.0,0.0,0.9885,0.9242,0.0868
48.6738,-0.7192,280.0,7.921,0.2438,1.8,0.0,0.9886,0.9242,0.085
49.6738,-0.7213,280.0,7.921,0.2439,1.6,0.0,0.9887,0.9242,0.0833
50.6738,-0.7233,280.0,7.921,0.2439,1.5,0.0,0.9888,0.9242,0.0816
51.6738,-0.7252,280.0,7.921,0.2439,1.3,0.0,0.9889,0.9242,0.08
52.6738,-0.727,280.0,7.921,0.244,1.2,0.0,0.989,0.9242,0.0785
53.6738,-0.7287,280.0,7.921,0.244,1.1,0.0,0.9892,0.9242,0.077
54.6738,-0.7303,280.0,7.921,0.244,1.0,0.0,0.9893,0.9242,0.0756
55.6738,-0.7318,280.0,7.921,0.2441,0.9,0.0,0.9894,0.9242,0.0742
56.6738,-0.7333,280.0,7.921,0.2441,0.8,0.0,0.9895,0.9242,0.0728
57.6738,-0.7347,280.0,7.921,0.2441,0.7,0.0,0.9896,0.9242,0.0715
58.6738,-0.736,280.0,7.921,0.2442,0.7,0.0,0.9897,0.9242,0.0703
59.6738,-0.7373,280.0,7.921,0.2442,0.6,0.0,0.9898,0.9242,0.0691
60.6738,-0.7385,280.0,7.921,0.2442,0.5,0.0,0.9899,0.9242,0.0679
61.6738,-0.7397,280.0,7.921,0.2443,0.5,0.0,0.99,0.9242,0.0668
62.6738,-0.7407,280.0,7.921,0.2443,0.4,0.0,0.9901,0.9242,0.0657
63.6738,-0.7418,280.0,7.921,0.2443,0.4,0.0,0.9902,0.9242,0.0646
64.6738,-0.7428,280.0,7.921,0.2444,0.4,0.0,0.9903,0.9242,0.0636
65.6738,-0.7437,280.0,7.921,0.2444,0.3,0.0,0.9904,0.9242,0.0626
66.6738,-0.7446,280.0,7.921,0.2444,0.3,0.0,0.9905,0.9242,0.0616
67.6738,-0.7454,280.0,7.921,0.2445,0.3,0.0,0.9906,0.9242,0.0607
68.6738,-0.7462,280.0,7.921,0.2445,0.2,0.0,0.9907,0.9242,0.0598
69.6738,-0.747,280.0,7.921,0.2445,0.2,0.0,0.9908,0.9242,0.0589
70.6738,-0.7477,280.0,7.921,0.2446,0.2,0.0,0.9909,0.9242,0.058
71.6738,-0.7484,280.0,7.921,0.2446,0.2,0.0,0.991,0.9242,0.0572
72.6738,-0.7491,280.0,7.921,0.2446,0.2,0.0,0.991,0.9242,0.0564
73.6738,-0.7497,280.0,7.921,0.2447,0.1,0.0,0.9911,0.9242,0.0556
74.6738,-0.7503,280.0,7.921,0.2447,0.1,0.0,0.9912,0.9242,0.0548
75.6738,-0.7509,280.0,7.921,0.2447,0.1,0.0,0.9913,0.9242,0.0541
76.6738,-0.7514,280.0,7.921,0.2447,0.1,0.0,0.9914,0.9242,0.0533
77.6738,-0.7519,280.0,7.921,0.2448,0.1,0.0,0.9915,0.9242,0.0526
78.6738,-0.7524,280.0,7.921,0.2448,0.1,0.0,0.9916,0.9242,0.0519
79.6738,-0.7529,280.0,7.921,0.2448,0.1,0.0,0.9916,0.9242,0.0512
80.6738,-0.7533,280.0,7.921,0.2449,0.1,0.0,0.9917,0.9242,0.0506
81.6738,-0.7538,280.0,7.921,0.2449,0.1,0.0,0.9918,0.9242,0.0499
82.6738,-0.7542,280.0,7.921,0.2449,0.1,0.0,0.9919,0.9242,0.0493
83.6738,-0.7545,280.0,7.921,0.2449,0.1,0.0,0.992,0.9242,0.0487
84.6738,-0.7549,280.0,7.921,0.2449,0.0,0.0,0.9921,0.9242,0.0481
85.6738,-0.7553,280.0,7.921,0.245,0.0,0.0,0.9921,0.9242,0.0475
86.6738,-0.7556,280.0,7.921,0.245,0.0,0.0,0.9922,0.9242,0.0469
87.6738,-0.7559,280.0,7.921,0.245,0.0,0.0,0.9923,0.9242,0.0464
88.6738,-0.7562,280.0,7.921,0.245,0.0,0.0,0.9924,0.9242,0.0458
89.6738,-0.7565,280.0,7.921,0.2451,0.0,0.0,0.9924,0.9242,0.0453
90.6738,-0.7567,280.0,7.921,0.2451,0.0,0.0,0.9925,0.9242,0.0448
91.6738,-0.757,280.0,7.921,0.2451,0.0,0.0,0.9926,0.9242,0.0442
92.6738,-0.7572,280.0,7.921,0.2451,0.0,0.0,0.9927,0.9242,0.0437
93.6738,-0.7575,280.0,7.921,0.2451,0.0,0.0,0.9927,0.9242,0.0432
94.6738,-0.7577,280.0,7.921,0.2452,0.0,0.0,0.9928,0.9242,0.0428
95.6738,-0.7579,280.0,7.921,0.2452,0.0,0.0,0.9929,0.9242,0.0423
96.6738,-0.7581,280.0,7.921,0.2452,0.0,0.0,0.993,0.9242,0.0418
97.6738,-0.7583,280.0,7.921,0.2452,0.0,0.0,0.993,0.9242,0.0414
98.6738,-0.7585,280.0,7.921,0.2452,0.0,0.0,0.9931,0.9242,0.0409
99.6738,-0.7586,280.0,7.921,0.2452,0.0,0.0,0.9932,0.9242,0.0405
100.6738,-0.7588,280.0,7.921,0.2453,0.0,0.0,0.9932,0.9242,0.0401
101.7738,-0.759,280.0,7.921,0.2453,0.0,0.0,0.9933,0.9242,0.0396
102.9838,-0.7592,280.0,7.921,0.2453,0.0,0.0,0.9934,0.9242,0.0391
104.3148,-0.7594,280.0,7.921,0.2453,0.0,0.0,0.9935,0.9242,0.0386
105.7789,-0.7596,280.0,7.921,0.2453,0.0,0.0,0.9936,0.9242,0.038
107.3894,-0.7598,280.0,7.921,0.2454,0.0,0.0,0.9937,0.9242,0.0374
109.1609,-0.76,280.0,7.921,0.2454,0.0,0.0,0.9939,0.9242,0.0368
111.1097,-0.7602,280.0,7.921,0.2454,0.0,0.0,0.994,0.9242,0.0361
113.2532,-0.7604,280.0,7.921,0.2455,0.0,0.0,0.9941,0.9242,0.0354
115.6112,-0.7606,280.0,7.921,0.2455,0.0,0.0,0.9943,0.9242,0.0346
118.2049,-0.7608,280.0,7.921,0.2455,0.0,0.0,0.9944,0.9242,0.0338
121.0581,-0.761,280.0,7.921,0.2455,0.0,0.0,0.9946,0.9242,0.033
124.1965,-0.7611,280.0,7.921,0.2456,0.0,0.0,0.9948,0.9242,0.0321
127.6488,-0.7613,280.0,7.921,0.2456,0.0,0.0,0.995,0.9242,0.0312
131.4463,-0.7614,280.0,7.921,0.2456,0.0,0.0,0.9952,0.9242,0.0302
135.6235,-0.7615,280.0,7.921,0.2456,0.0,0.0,0.9954,0.9242,0.0292
140.2185,-0.7616,280.0,7.921,0.2457,0.0,0.0,0.9957,0.9242,0.0282
145.2729,-0.7617,280.0,7.921,0.2457,0.0,0.0,0.9959,0.9242,0.0271
150.8329,-0.7618,280.0,7.921,0.2457,0.0,0.0,0.9962,0.9242,0.0261
156.9488,-0.7618,280.0,7.921,0.2457,0.0,0.0,0.9964,0.9242,0.025
163.6763,-0.7619,280.0,7.921,0.2458,0.0,0.0,0.9967,0.9242,0.0239
171.0765,-0.7619,280.0,7.921,0.2458,0.0,0.0,0.9969,0.9242,0.0228
179.2168,-0.7619,280.0,7.921,0.2458,0.0,0.0,0.9972,0.9242,0.0217
188.1711,-0.762,280.0,7.921,0.2458,0.0,0.0,0.9975,0.9242,0.0206
198.0208,-0.762,280.0,7.921,0.2458,0.0,0.0,0.9977,0.9242,0.0195
208.0208,-0.762,280.0,7.921,0.2458,0.0,0.0,0.998,0.9242,0.0184
218.0208,-0.762,280.0,7.921,0.2458,0.0,0.0,0.9982,0.9242,0.0175
228.0208,-0.762,280.0,7.921,0.2458,0.0,0.0,0.9984,0.9242,0.0167
238.0208,-0.7619,280.0,7.921,0.2458,0.0,0.0,0.9985,0.9242,0.0159
248.0208,-0.7621,280.0,7.921,0.2458,0.0,0.0,0.9987,0.9242,0.0153
258.0208,-0.7614,280.0,7.921,0.2458,0.0,0.0,0.9988,0.9242,0.0146
268.0208,-0.7642,280.0,7.921,0.2458,0.0,0.0,0.9989,0.9242,0.014
278.0208,-0.7529,280.0,7.921,0.2456,0.0,0.0,0.999,0.9242,0.0135
288.0208,-0.7982,280.0,7.921,0.246,0.0,0.0,0.9991,0.9242,0.013
298.0208,-0.6171,280.0,7.921,0.2423,0.0,0.0,0.9992,0.9242,0.0125
308.0208,-1.3413,280.0,7.921,0.2483,0.0,0.0,0.9993,0.9242,0.0121
318.0208,1.5554,280.0,7.921,0.195,0.0,0.0,0.9994,0.9242,0.0116
328.0208,-10.0316,280.0,7.921,0.337,0.0,0.0,0.9994,0.9242,0.0113
338.0208,36.3164,280.0,7.921,0.006,0.0,0.0,0.9995,0.9242,0.0109
348.0208,-149.0756,280.0,7.921,0.2826,0.0,0.0,0.9995,0.9242,0.0106
358.0208,592.4926,279.38,7.921,0.0,0.0,0.0,0.9996,0.9242,0.0102
368.0208,-2373.8273,279.38,7.921,0.2786,0.0,0.0,0.9996,0.9242,0.0099
378.0208,9491.4521,180.0,7.921,0.0,0.0,0.0,0.9997,0.9242,0.0096
388.0208,-37979.0736,180.0,7.921,0.2786,0.0,0.0,0.9997,0.9242,0.0094
398.0208,151903.0294,180.0,7.921,0.0,0.0,0.0,0.9997,0.9242,0.0091
408.0208,-607625.3827,180.0,7.921,0.2786,0.0,0.0,0.9998,0.9242,0.0089
418.0208,2430488.2656,180.0,7.921,0.0,0.0,0.0,0.9998,0.9242,0.0086
428.0208,-9721966.3275,180.0,7.921,0.2786,0.0,0.0,0.9998,0.9242,0.0084
438.0208,38887852.045,180.0,7.921,0.0,0.0,0.0,0.9998,0.9242,0.0082
448.0208,-155551421.4453,180.0,7.921,0.2786,0.0,0.0,0.9998,0.9242,0.008
458.0208,622205672.516,180.0,7.921,0.0,0.0,0.0,0.9999,0.9242,0.0078
468.0208,-2488822703.3293,180.0,7.921,0.2786,0.0,0.0,0.9999,0.9242,0.0076
478.0208,9955290800.052,180.0,7.921,0.0,0.0,0.0,0.9999,0.9242,0.0075
488.0208,-39821163213.4731,180.0,7.921,0.2786,0.0,0.0,0.9999,0.9242,0.0073
498.0208,159284652840.6275,180.0,7.921,0.0,0.0,0.0,0.9999,0.9242,0.0071
508.0208,-637138611375.775,180.0,7.921,0.2786,0.0,0.0,0.9999,0.9242,0.007
518.0208,2548554445489.835,180.0,7.921,0.0,0.0,0.0,0.9999,0.9242,0.0068
528.0208,-10194217781972.605,180.0,7.921,0.2786,0.0,0.0,0.9999,0.9242,0.0067
538.0208,40776871127877.16,180.0,7.921,0.0,0.0,0.0,0.9999,0.9242,0.0066
548.0208,-163107484511521.9,180.0,7.921,0.2786,0.0,0.0,0.9999,0.9242,0.0064
558.0208,652429938046074.4,180.0,7.921,0.0,0.0,0.0,0.9999,0.9242,0.0063
568.0208,-2609719752184310.5,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0062
578.0208,1.043887900873723e+16,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0061
588.0208,-4.175551603494893e+16,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.006
598.0208,1.670220641397957e+17,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0058
608.0208,-6.680882565591828e+17,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0057
618.0208,2.6723530262367314e+18,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0056
628.0208,-1.0689412104946926e+19,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0055
638.0208,4.27576484197877e+19,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0054
648.0208,-1.710305936791508e+20,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0054
658.0208,6.841223747166032e+20,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0053
668.0208,-2.736489498866413e+21,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0052
678.0208,1.0945957995465652e+22,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0051
688.0208,-4.378383198186261e+22,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.005
698.0208,1.7513532792745043e+23,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0049
708.0208,-7.005413117098017e+23,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0049
718.0208,2.802165246839207e+24,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0048
728.0208,-1.1208660987356827e+25,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0047
738.0208,4.483464394942731e+25,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0046
748.0208,-1.7933857579770924e+26,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0046
758.0208,7.17354303190837e+26,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0045
768.0208,-2.869417212763348e+27,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0044
778.0208,1.1477668851053391e+28,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0044
788.0208,-4.5910675404213565e+28,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0043
798.0208,1.8364270161685426e+29,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0043
808.0208,-7.34570806467417e+29,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0042
818.0208,2.938283225869668e+30,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0042
828.0208,-1.1753132903478673e+31,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0041
838.0208,4.701253161391469e+31,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.004
848.0208,-1.8805012645565876e+32,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.004
858.0208,7.52200505822635e+32,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0039
868.0208,-3.00880202329054e+33,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0039
878.0208,1.203520809316216e+34,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0038
888.0208,-4.814083237264864e+34,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0038
898.0208,1.9256332949059457e+35,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0037
908.0208,-7.702533179623783e+35,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0037
918.0208,3.081013271849513e+36,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0037
928.0208,-1.2324053087398053e+37,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0036
938.0208,4.929621234959221e+37,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0036
948.0208,-1.9718484939836884e+38,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0035
958.0208,7.887393975934754e+38,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0035
968.0208,-3.1549575903739015e+39,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0035
978.0208,1.2619830361495606e+40,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0034
988.0208,-5.047932144598242e+40,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0034
998.0208,2.019172857839297e+41,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0033
1008.0208,-8.076691431357188e+41,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0033
1018.0208,3.230676572542875e+42,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0033
1028.0208,-1.29227062901715e+43,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0032
1038.0208,5.1690825160686e+43,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0032
1048.0208,-2.06763300642744e+44,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0032
1058.0208,8.27053202570976e+44,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0031
1068.0208,-3.308212810283904e+45,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0031
1078.0208,1.3232851241135616e+46,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0031
1088.0208,-5.293140496454247e+46,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.003
1098.0208,2.1172561985816986e+47,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.003
1108.0208,-8.469024794326795e+47,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.003
1118.0208,3.387609917730718e+48,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0029
1128.0208,-1.355043967092287e+49,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0029
1138.0208,5.420175868369149e+49,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0029
1148.0208,-2.1680703473476594e+50,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0029
1158.0208,8.672281389390638e+50,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0028
1168.0208,-3.468912555756255e+51,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0028
1178.0208,1.387565022302502e+52,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0028
1188.0208,-5.550260089210008e+52,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0028
1198.0208,2.2201040356840032e+53,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0027
1208.0208,-8.880416142736013e+53,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0027
