year,temp_anomaly_c,co2_ppm,ocean_ph,biodiversity_index,methane_ppb,dust_optical_depth,magnetosphere_strength,subsurface_habitat_fraction,seismic_intensity
5778.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5788.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5798.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5808.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5818.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5828.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5838.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5848.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5858.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5868.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5878.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5888.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5898.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5908.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5918.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5928.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5938.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5948.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5958.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5968.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5978.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5988.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
5998.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6008.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6018.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6028.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6038.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6048.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6058.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6068.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6078.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6088.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6098.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6108.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6118.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6128.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6138.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6148.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6158.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6168.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6178.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0005
6188.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6198.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6208.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6218.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6228.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6238.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6248.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6258.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6268.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6278.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6288.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6298.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6308.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6318.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6328.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6338.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6348.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6358.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6368.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6378.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6388.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6398.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6408.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6418.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6428.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6438.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6448.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6458.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6468.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6478.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6488.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6498.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6508.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6518.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6528.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6538.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6548.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6558.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6568.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6578.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6588.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6598.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6608.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6618.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6628.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6638.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6648.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6658.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6668.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6678.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6688.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6698.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6708.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6718.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6728.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6738.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6748.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6758.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6768.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6778.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6788.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6798.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6808.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6818.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6828.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6838.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6848.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6858.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6868.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6878.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6888.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6898.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6908.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6918.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6928.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6938.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6948.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6958.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6968.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6978.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6988.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
6998.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7008.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7018.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7028.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7038.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7048.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7058.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7068.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7078.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7088.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7098.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7108.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7118.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7128.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7138.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7148.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7158.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7168.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7178.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7188.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7198.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7208.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7218.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7228.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7238.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7248.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7258.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7268.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7278.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7288.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7298.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7308.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7318.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7328.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7338.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7348.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7358.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7368.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7378.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7388.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7398.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7408.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7418.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7428.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7438.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7448.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7458.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7468.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7478.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7488.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7498.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7508.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7518.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7528.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7538.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7548.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7558.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7568.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7578.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7588.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7598.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7608.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7618.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7628.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7638.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7648.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7658.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7668.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7678.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7688.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7698.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7708.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7718.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7728.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7738.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7748.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7758.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7768.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0004
7778.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7788.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7798.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7808.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7818.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7828.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7838.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7848.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7858.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7868.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7878.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7888.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7898.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7908.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7918.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7928.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7938.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7948.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7958.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7968.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7978.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7988.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
7998.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8008.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8018.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8028.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8038.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8048.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8058.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8068.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8078.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8088.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8098.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8108.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8118.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8128.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8138.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8148.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8158.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8168.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8178.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8188.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8198.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8208.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8218.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8228.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8238.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8248.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8258.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8268.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8278.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8288.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8298.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8308.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8318.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8328.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8338.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8348.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8358.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8368.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8378.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8388.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8398.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8408.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8418.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8428.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8438.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8448.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8458.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8468.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8478.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8488.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8498.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8508.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8518.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8528.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8538.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8548.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8558.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8568.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8578.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8588.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8598.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8608.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8618.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8628.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8638.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8648.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8658.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8668.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8678.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8688.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8698.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8708.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8718.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8728.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8738.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8748.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8758.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8768.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8778.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8788.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8798.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8808.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8818.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8828.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8838.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8848.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8858.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8868.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8878.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8888.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8898.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8908.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8918.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
8928.0208,nan,180.0,7.921,0.8358,0.0,0.0,1.0,0.9632,0.0003
